source	type_name	candidate_source_paths	identifier_occurrences
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseDeathStunChunker.cs	SpriteFlash	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/SpriteFlash.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseDeathStunChunker.cs	StartCoroutine	"[""Assets/PlayMaker/Actions/ScriptControl/StartCoroutine.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseFungusExplode.cs	AudioEvent	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/AudioEvent.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseFungusExplode.cs	Corpse	"[""Assets/Scripts/Assembly-CSharp/Corpse.cs"",""Assets/Scripts/ProjectCode/GlobalSettings/Corpse.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseFungusExplode.cs	EaseType	"[""Assets/PlayMaker/Actions/AnimateVariables/EaseFsmAction.cs"",""Assets/Plugins/Assembly-CSharp-firstpass/iTween.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseFungusExplode.cs	GameCameras	"[""Assets/Scripts/ProjectCode/Game/05_Scenes_Travel/GameCameras.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseFungusExplode.cs	ScaleTo	"[""Assets/Scripts/MixedIntegrations/PlayMakerActions/ScaleTo.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseFungusExplode.cs	SendEvent	"[""Assets/PlayMaker/Actions/StateMachine/SendEvent.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseFungusExplode.cs	StartCoroutine	"[""Assets/PlayMaker/Actions/ScriptControl/StartCoroutine.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseFungusExplode.cs	iTween	"[""Assets/Plugins/Assembly-CSharp-firstpass/iTween.cs""]"	3
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseGoopExplode.cs	AudioEvent	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/AudioEvent.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseGoopExplode.cs	Corpse	"[""Assets/Scripts/Assembly-CSharp/Corpse.cs"",""Assets/Scripts/ProjectCode/GlobalSettings/Corpse.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseGoopExplode.cs	GameCameras	"[""Assets/Scripts/ProjectCode/Game/05_Scenes_Travel/GameCameras.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseGoopExplode.cs	SendEvent	"[""Assets/PlayMaker/Actions/StateMachine/SendEvent.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseGoopExplode.cs	StartCoroutine	"[""Assets/PlayMaker/Actions/ScriptControl/StartCoroutine.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseHatcher.cs	BloodSpawner	"[""Assets/Scripts/Assembly-CSharp/BloodSpawner.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseHatcher.cs	Corpse	"[""Assets/Scripts/Assembly-CSharp/Corpse.cs"",""Assets/Scripts/ProjectCode/GlobalSettings/Corpse.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseHatcher.cs	FSMUtility	"[""Assets/Scripts/ProjectCode/FSM/00_Core/FSMUtility.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseHatcher.cs	GetChild	"[""Assets/PlayMaker/Actions/GameObject/GetChild.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseHatcher.cs	SetParent	"[""Assets/PlayMaker/Actions/GameObject/SetParent.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseHatcher.cs	SpawnBlood	"[""Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/SpawnBlood.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseSpineBurst.cs	AudioEvent	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/AudioEvent.cs""]"	3
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseSpineBurst.cs	Corpse	"[""Assets/Scripts/Assembly-CSharp/Corpse.cs"",""Assets/Scripts/ProjectCode/GlobalSettings/Corpse.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseSpineBurst.cs	GameCameras	"[""Assets/Scripts/ProjectCode/Game/05_Scenes_Travel/GameCameras.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseSpineBurst.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseSpineBurst.cs	HealthManager	"[""Assets/Scripts/ProjectCode/Game/03_Combat/HealthManager.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseSpineBurst.cs	HeroController	"[""Assets/Scripts/ProjectCode/Game/02_Player/HeroController.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseSpineBurst.cs	SendEvent	"[""Assets/PlayMaker/Actions/StateMachine/SendEvent.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseSpineBurst.cs	StartCoroutine	"[""Assets/PlayMaker/Actions/ScriptControl/StartCoroutine.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseZomHive.cs	CorpseChunker	"[""Assets/Scripts/ProjectCode/Game/03_Combat/CorpseChunker.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseZomHive.cs	FSMUtility	"[""Assets/Scripts/ProjectCode/FSM/00_Core/FSMUtility.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseZomHive.cs	FlingObject	"[""Assets/Scripts/ProjectCode/Game/04_World_Environment/Breakable.cs"",""Assets/Scripts/ProjectCode/Game/04_World_Environment/BreakableObject.cs"",""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Actions/FlingObject.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseZomHive.cs	FlingUtils	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/FlingUtils.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseZomHive.cs	GetChild	"[""Assets/PlayMaker/Actions/GameObject/GetChild.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseZomHive.cs	SelfConfig	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/FlingUtils.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/CorpseZomHive.cs	SetParent	"[""Assets/PlayMaker/Actions/GameObject/SetParent.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEffectTicker.cs	Effects	"[""Assets/Scripts/Assembly-CSharp/EnemyCoalBurn.cs"",""Assets/Scripts/ProjectCode/GlobalSettings/Effects.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEffectTicker.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	3
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEffectTicker.cs	GlobalSettings	"[""Assets/Scripts/ProjectCode/GlobalSettings/GlobalSettings.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEffectTicker.cs	HealthManager	"[""Assets/Scripts/ProjectCode/Game/03_Combat/HealthManager.cs""]"	3
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEffectTicker.cs	SpriteFlash	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/SpriteFlash.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	Action	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/AudioSnapshotRestore.cs"",""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/HeroInvulnerability.cs""]"	9
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	AttackTypes	"[""Assets/Scripts/ProjectCode/Game/03_Combat/AttackTypes.cs""]"	13
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	CurrencyObjectBase	"[""Assets/Scripts/Assembly-CSharp/CurrencyObjectBase.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	CustomPlayerLoop	"[""Assets/Scripts/Assembly-CSharp/CustomPlayerLoop.cs""]"	6
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	DamageEnemiesCallbackHooks	"[""Assets/Scripts/Assembly-CSharp/DamageEnemiesCallbackHooks.cs""]"	3
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	DamageReference	"[""Assets/Scripts/Assembly-CSharp/DamageReference.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	DamageStack	"[""Assets/Scripts/Assembly-CSharp/DamageStack.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	DamageTag	"[""Assets/Scripts/Assembly-CSharp/DamageTag.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	DebugDrawColliderRuntime	"[""Assets/Scripts/Assembly-CSharp/DebugDrawColliderRuntime.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	DebugDrawColliderRuntimeAdder	"[""Assets/Scripts/Assembly-CSharp/DebugDrawColliderRuntimeAdder.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	Direction	"[""Assets/Scripts/Assembly-CSharp/ToolBoomerang.cs"",""Assets/Scripts/ProjectCode/Game/04_World_Environment/BreakableObject.cs"",""Assets/Scripts/ProjectCode/Game/04_World_Environment/CollisionEnterEvent.cs"",""Assets/Scripts/ProjectCode/Game/11_Actors_Quests/Climber.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	DoDamage	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/DoDamage.cs""]"	10
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	Effects	"[""Assets/Scripts/Assembly-CSharp/EnemyCoalBurn.cs"",""Assets/Scripts/ProjectCode/GlobalSettings/Effects.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	EffectsTypes	"[""Assets/Scripts/Assembly-CSharp/EnemyHitEffectsProfile.cs""]"	5
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	EnemyHitEffectsProfile	"[""Assets/Scripts/Assembly-CSharp/EnemyHitEffectsProfile.cs""]"	7
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	FSMUtility	"[""Assets/Scripts/ProjectCode/FSM/00_Core/FSMUtility.cs""]"	10
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	Flags	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dBatchedSprite.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dStaticSpriteBatcher.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	FreezeMoment	"[""Assets/Scripts/Assembly-CSharp/FreezeMoment.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	FreezeMomentTypes	"[""Assets/Scripts/ProjectCode/GlobalEnums/FreezeMomentTypes.cs""]"	3
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	Gameplay	"[""Assets/Scripts/ProjectCode/GlobalSettings/Gameplay.cs""]"	16
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	7
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	GlobalSettings	"[""Assets/Scripts/ProjectCode/GlobalSettings/GlobalSettings.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	HealthManager	"[""Assets/Scripts/ProjectCode/Game/03_Combat/HealthManager.cs""]"	13
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	HeroController	"[""Assets/Scripts/ProjectCode/Game/02_Player/HeroController.cs""]"	12
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	HeroExtraNailSlash	"[""Assets/Scripts/Assembly-CSharp/HeroExtraNailSlash.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	HitInstance	"[""Assets/Scripts/ProjectCode/Game/03_Combat/HitInstance.cs""]"	6
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	HitResponse	"[""Assets/Scripts/Assembly-CSharp/HitResponse.cs"",""Assets/Scripts/ProjectCode/Game/03_Combat/IHitResponder.cs""]"	16
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	HitSilkGeneration	"[""Assets/Scripts/Assembly-CSharp/HitSilkGeneration.cs""]"	4
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	HitTaker	"[""Assets/Scripts/ProjectCode/Game/03_Combat/HitTaker.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	HunterUpgCrestStateInfo	"[""Assets/Scripts/ProjectCode/Game/02_Player/HeroController.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	IHitResponder	"[""Assets/Scripts/ProjectCode/Game/03_Combat/IHitResponder.cs""]"	17
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	ILateFixedUpdate	"[""Assets/Scripts/Assembly-CSharp/CustomPlayerLoop.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	ITinkResponder	"[""Assets/Scripts/Assembly-CSharp/ITinkResponder.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	ImbuedLagHitOptions	"[""Assets/Scripts/Assembly-CSharp/NailImbuementConfig.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	IsCoralCrustWall	"[""Assets/Scripts/Assembly-CSharp/IsCoralCrustWall.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	LagHitOptions	"[""Assets/Scripts/Assembly-CSharp/LagHitOptions.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	LagHitOptionsProfile	"[""Assets/Scripts/Assembly-CSharp/LagHitOptionsProfile.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	LateFixedUpdate	"[""Assets/Scripts/Assembly-CSharp/CustomPlayerLoop.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	NailElements	"[""Assets/Scripts/Assembly-CSharp/NailElements.cs""]"	4
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	NailImbuementConfig	"[""Assets/Scripts/Assembly-CSharp/NailImbuementConfig.cs""]"	4
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	NonBouncer	"[""Assets/Scripts/ProjectCode/Game/04_World_Environment/NonBouncer.cs""]"	3
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	Options	"[""Assets/PlayMaker/Actions/StateMachine/BlockEvents.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	PhysLayers	"[""Assets/Scripts/ProjectCode/GlobalEnums/PhysLayers.cs""]"	12
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	PlayerData	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/PlayerData.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	ReceivedDamageProxy	"[""Assets/Scripts/Assembly-CSharp/ReceivedDamageProxy.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	Response	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/GetNPCEncounterState.cs"",""Assets/Scripts/ProjectCode/Game/03_Combat/IHitResponder.cs""]"	4
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	SendEvent	"[""Assets/PlayMaker/Actions/StateMachine/SendEvent.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	SharedDamagedGroup	"[""Assets/Scripts/Assembly-CSharp/SharedDamagedGroup.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	Source	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteCollectionDefinition.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	SpecialTypes	"[""Assets/Scripts/ProjectCode/Game/03_Combat/SpecialTypes.cs""]"	3
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	SpikeSlashReaction	"[""Assets/Scripts/Assembly-CSharp/SpikeSlashReaction.cs""]"	5
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	SpriteFlash	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/SpriteFlash.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	Status	"[""Assets/Scripts/Assembly-CSharp/FetchDataRequest.cs""]"	4
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	Target	"[""Assets/PlayMaker/Actions/Tween/TweenColor.cs"",""Assets/Scripts/Assembly-CSharp/WeaverSpeedChallenge.cs"",""Assets/Scripts/ProjectCode/TeamCherry/DebugMenu/DebugMenu.cs""]"	3
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	TinkEffect	"[""Assets/Scripts/ProjectCode/Game/03_Combat/TinkEffect.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	TinkFlags	"[""Assets/Scripts/Assembly-CSharp/ITinkResponder.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	ToolDamageFlags	"[""Assets/Scripts/Assembly-CSharp/ToolDamageFlags.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	ToolItem	"[""Assets/Scripts/Assembly-CSharp/ToolItem.cs""]"	4
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	ToolItemType	"[""Assets/Scripts/Assembly-CSharp/ToolItemType.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	TransformDirection	"[""Assets/PlayMaker/Actions/Transform/TransformDirection.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	Type	"[""Assets/PlayMaker/Editor/PreUpdateChecker.cs"",""Assets/Scripts/Assembly-CSharp/TimeManager.cs"",""Assets/Scripts/ProjectCode/Game/11_Actors_Quests/MegaJellyZap.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dBatchedSprite.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteCollectionDefinition.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteCollectionSize.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteColliderDefinition.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs	WandererCrestStateInfo	"[""Assets/Scripts/ProjectCode/Game/02_Player/HeroController.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	Action	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/AudioSnapshotRestore.cs"",""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/HeroInvulnerability.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	AddComponent	"[""Assets/PlayMaker/Actions/GameObject/AddComponent.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	CollisionSide	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/CheckCollisionSideEnterV2.cs"",""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/CheckCollisionSideV2.cs"",""Assets/Scripts/ProjectCode/GlobalEnums/CollisionSide.cs"",""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Actions/CheckCollisionSide.cs"",""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Actions/CheckCollisionSideEnter.cs""]"	8
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	ColorType	"[""Assets/Scripts/Assembly-CSharp/DebugDrawColliderRuntime.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	DamageEnemies	"[""Assets/Scripts/ProjectCode/Game/03_Combat/DamageEnemies.cs""]"	4
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	DamagePropertyFlags	"[""Assets/Scripts/ProjectCode/GlobalEnums/DamagePropertyFlags.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	DamageReference	"[""Assets/Scripts/Assembly-CSharp/DamageReference.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	DebugDrawColliderRuntime	"[""Assets/Scripts/Assembly-CSharp/DebugDrawColliderRuntime.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	DirectionUtils	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/DirectionUtils.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	Effects	"[""Assets/Scripts/Assembly-CSharp/EnemyCoalBurn.cs"",""Assets/Scripts/ProjectCode/GlobalSettings/Effects.cs""]"	11
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	FSMUtility	"[""Assets/Scripts/ProjectCode/FSM/00_Core/FSMUtility.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	FreezeMoment	"[""Assets/Scripts/Assembly-CSharp/FreezeMoment.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	FreezeMomentTypes	"[""Assets/Scripts/ProjectCode/GlobalEnums/FreezeMomentTypes.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	Gameplay	"[""Assets/Scripts/ProjectCode/GlobalSettings/Gameplay.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	5
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	GlobalSettings	"[""Assets/Scripts/ProjectCode/GlobalSettings/GlobalSettings.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	HazardType	"[""Assets/Scripts/ProjectCode/GlobalEnums/HazardType.cs""]"	6
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	HealthManager	"[""Assets/Scripts/ProjectCode/Game/03_Combat/HealthManager.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	HeroBox	"[""Assets/Scripts/ProjectCode/Game/02_Player/HeroBox.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	HeroController	"[""Assets/Scripts/ProjectCode/Game/02_Player/HeroController.cs""]"	7
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	IInitialisable	"[""Assets/Scripts/Assembly-CSharp/IInitialisable.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	IgnoreCollision	"[""Assets/Scripts/Assembly-CSharp/IgnoreCollision.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	NailAttackBase	"[""Assets/Scripts/Assembly-CSharp/NailAttackBase.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	NonBouncer	"[""Assets/Scripts/ProjectCode/Game/04_World_Environment/NonBouncer.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	Recoil	"[""Assets/Scripts/ProjectCode/Game/03_Combat/Recoil.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	SendEvent	"[""Assets/PlayMaker/Actions/StateMachine/SendEvent.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	SlashDirection	"[""Assets/Scripts/Assembly-CSharp/TerrainThunkUtils.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	Spawn	"[""Assets/Scripts/Assembly-CSharp/HeroDamageSpawn.cs""]"	9
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	StartCoroutine	"[""Assets/PlayMaker/Actions/ScriptControl/StartCoroutine.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	TakeDamage	"[""Assets/Scripts/MixedIntegrations/PlayMakerActions/TakeDamage.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	TerrainThunkConditionArgs	"[""Assets/Scripts/Assembly-CSharp/TerrainThunkUtils.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	TerrainThunkUtils	"[""Assets/Scripts/Assembly-CSharp/TerrainThunkUtils.cs""]"	5
Assets/Scripts/ProjectCode/Game/03_Combat/DamageHero.cs	Test	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/PlayerDataTest.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/EnemyBullet.cs	AudioEvent	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/AudioEvent.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/EnemyBullet.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	5
Assets/Scripts/ProjectCode/Game/03_Combat/EnemyBullet.cs	RandomAudioClipTable	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/RandomAudioClipTable.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/EnemyBullet.cs	StartCoroutine	"[""Assets/PlayMaker/Actions/ScriptControl/StartCoroutine.cs""]"	4
Assets/Scripts/ProjectCode/Game/03_Combat/EnemyBullet.cs	tk2dSpriteAnimationClip	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimationClip.cs""]"	1
Assets/Scripts/ProjectCode/Game/03_Combat/EnemyBullet.cs	tk2dSpriteAnimator	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimator.cs""]"	2
Assets/Scripts/ProjectCode/Game/03_Combat/EnemyDeathEffects.cs	Action	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/AudioSnapshotRestore.cs"",""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/HeroInvulnerability.cs""]"	4
Assets/Scripts/ProjectCode/Game/03_Combat/EnemyDeathEffects.cs	ActiveCorpse	"[""Assets/Scripts/Assembly-CSharp/ActiveCorpse.cs""]"	5
Assets/Scripts/ProjectCode/Game/03_Combat/EnemyDeathEffects.cs	AttackTypes	"[""Assets/Scripts/ProjectCode/Game/03_Combat/AttackTypes.cs""]"	16
