source	component_id	clip_index	clip_name	frame_index	collection_guid	collection_file_id	sprite_id	trigger_event	event_info	event_int	event_float
Assets/Animations/Spells/Spells Anim.prefab	114724804207875695	33	DG Warp Charge	1	43c98c1bd4ae2ba4ea3ae8f2f4f23e89	114724804207875695	68	0		0	0
Assets/Animations/Spells/Spells Anim.prefab	114724804207875695	33	DG Warp Charge	2	43c98c1bd4ae2ba4ea3ae8f2f4f23e89	114724804207875695	66	0		0	0
Assets/Animations/Spells/Spells Anim.prefab	114724804207875695	33	DG Warp Charge	3	43c98c1bd4ae2ba4ea3ae8f2f4f23e89	114724804207875695	67	0		0	0
Assets/Animations/Spells/Spells Anim.prefab	114724804207875695	33	DG Warp Charge	4	43c98c1bd4ae2ba4ea3ae8f2f4f23e89	114724804207875695	65	0		0	0
Assets/Animations/Spells/Spells Anim.prefab	114724804207875695	33	DG Warp Charge	5	43c98c1bd4ae2ba4ea3ae8f2f4f23e89	114724804207875695	63	0		0	0
Assets/Animations/Spells/Spells Anim.prefab	114724804207875695	33	DG Warp Charge	6	43c98c1bd4ae2ba4ea3ae8f2f4f23e89	114724804207875695	60	0		0	0
Assets/Animations/Spells/Spells Anim.prefab	114724804207875695	33	DG Warp Charge	7	43c98c1bd4ae2ba4ea3ae8f2f4f23e89	114724804207875695	71	0		0	0
Assets/Animations/Spells/Spells Anim.prefab	114724804207875695	33	DG Warp Charge	8	43c98c1bd4ae2ba4ea3ae8f2f4f23e89	114724804207875695	69	0		0	0
Assets/Animations/Spells/Spells Anim.prefab	114724804207875695	33	DG Warp Charge	9	43c98c1bd4ae2ba4ea3ae8f2f4f23e89	114724804207875695	70	0		0	0
Assets/Animations/Spells/Spells Anim.prefab	114724804207875695	33	DG Warp Charge	10	43c98c1bd4ae2ba4ea3ae8f2f4f23e89	114724804207875695	61	0		0	0
Assets/Animations/Spells/Spells Anim.prefab	114724804207875695	33	DG Warp Charge	11	43c98c1bd4ae2ba4ea3ae8f2f4f23e89	114724804207875695	62	0		0	0
Assets/Animations/Strum String Anim.prefab	114724804207875695	0	Idle	0	0b01fe9c8bfbf924886934540362d399	114724804207875695	25	0		0	0
Assets/Animations/Strum String Anim.prefab	114724804207875695	1	Strum	0	0b01fe9c8bfbf924886934540362d399	114724804207875695	21	0		0	0
Assets/Animations/Strum String Anim.prefab	114724804207875695	1	Strum	1	0b01fe9c8bfbf924886934540362d399	114724804207875695	22	0		0	0
Assets/Animations/Strum String Anim.prefab	114724804207875695	1	Strum	2	0b01fe9c8bfbf924886934540362d399	114724804207875695	24	0		0	0
Assets/Animations/Strum String Anim.prefab	114724804207875695	1	Strum	3	0b01fe9c8bfbf924886934540362d399	114724804207875695	23	0		0	0
Assets/Animations/Strum String Anim.prefab	114724804207875695	2	Yank	0	0b01fe9c8bfbf924886934540362d399	114724804207875695	0	0		0	0
Assets/Animations/Strum String Anim.prefab	114724804207875695	2	Yank	1	0b01fe9c8bfbf924886934540362d399	114724804207875695	2	0		0	0
Assets/Animations/Strum String Anim.prefab	114724804207875695	2	Yank	2	0b01fe9c8bfbf924886934540362d399	114724804207875695	1	0		0	0
Assets/Animations/Strum String Anim.prefab	114724804207875695	2	Yank	3	0b01fe9c8bfbf924886934540362d399	114724804207875695	3	0		0	0
Assets/Animations/Strum String Anim.prefab	114724804207875695	2	Yank	4	0b01fe9c8bfbf924886934540362d399	114724804207875695	4	0		0	0
Assets/Animations/Strum String Anim.prefab	114724804207875695	2	Yank	5	0b01fe9c8bfbf924886934540362d399	114724804207875695	5	0		0	0
Assets/Animations/Swamp Trap Anim.prefab	114724804207875695	0	Stake Fly	0	0c99dab67de106c4faca4c7843645b08	114724804207875695	3	0		0	0
Assets/Animations/Swamp Trap Anim.prefab	114724804207875695	1	Stake Idle	0	0c99dab67de106c4faca4c7843645b08	114724804207875695	9	0		0	0
Assets/Animations/Swamp Trap Anim.prefab	114724804207875695	2	Stake Thunk	0	0c99dab67de106c4faca4c7843645b08	114724804207875695	0	0		0	0
Assets/Animations/Swamp Trap Anim.prefab	114724804207875695	2	Stake Thunk	1	0c99dab67de106c4faca4c7843645b08	114724804207875695	1	0		0	0
Assets/Animations/Swamp Trap Anim.prefab	114724804207875695	2	Stake Thunk	2	0c99dab67de106c4faca4c7843645b08	114724804207875695	2	0		0	0
Assets/Animations/Swamp Trap Anim.prefab	114724804207875695	2	Stake Thunk	3	0c99dab67de106c4faca4c7843645b08	114724804207875695	7	0		0	0
Assets/Animations/Swamp Trap Anim.prefab	114724804207875695	2	Stake Thunk	4	0c99dab67de106c4faca4c7843645b08	114724804207875695	8	0		0	0
Assets/Animations/Swamp Trap Anim.prefab	114724804207875695	2	Stake Thunk	5	0c99dab67de106c4faca4c7843645b08	114724804207875695	9	0		0	0
Assets/Animations/Swamp Trap Anim.prefab	114724804207875695	3	Stake Broken	0	0c99dab67de106c4faca4c7843645b08	114724804207875695	4	0		0	0
Assets/Animations/Swamp Trap Anim.prefab	114724804207875695	4	Stake Tip	0	0c99dab67de106c4faca4c7843645b08	114724804207875695	6	0		0	0
Assets/Animations/Swamp Trap Anim.prefab	114724804207875695	5	Stake Appear	0	0c99dab67de106c4faca4c7843645b08	114724804207875695	3	0		0	0
Assets/Animations/Swamp Trap Anim.prefab	114724804207875695	5	Stake Appear	1	0c99dab67de106c4faca4c7843645b08	114724804207875695	9	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	0	Bottom Appear	0	61e2a39f9ca097941a7903cfb9363714	114724804207875695	66	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	0	Bottom Appear	1	61e2a39f9ca097941a7903cfb9363714	114724804207875695	72	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	0	Bottom Appear	2	61e2a39f9ca097941a7903cfb9363714	114724804207875695	73	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	0	Bottom Appear	3	61e2a39f9ca097941a7903cfb9363714	114724804207875695	88	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	0	Bottom Appear	4	61e2a39f9ca097941a7903cfb9363714	114724804207875695	82	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	0	Bottom Appear	5	61e2a39f9ca097941a7903cfb9363714	114724804207875695	89	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	0	Bottom Appear	6	61e2a39f9ca097941a7903cfb9363714	114724804207875695	87	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	0	Bottom Appear	7	61e2a39f9ca097941a7903cfb9363714	114724804207875695	83	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	0	Bottom Appear	8	61e2a39f9ca097941a7903cfb9363714	114724804207875695	69	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	0	Bottom Appear	9	61e2a39f9ca097941a7903cfb9363714	114724804207875695	70	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	1	Top Appear	0	61e2a39f9ca097941a7903cfb9363714	114724804207875695	85	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	1	Top Appear	1	61e2a39f9ca097941a7903cfb9363714	114724804207875695	86	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	1	Top Appear	2	61e2a39f9ca097941a7903cfb9363714	114724804207875695	77	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	1	Top Appear	3	61e2a39f9ca097941a7903cfb9363714	114724804207875695	79	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	1	Top Appear	4	61e2a39f9ca097941a7903cfb9363714	114724804207875695	80	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	1	Top Appear	5	61e2a39f9ca097941a7903cfb9363714	114724804207875695	81	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	1	Top Appear	6	61e2a39f9ca097941a7903cfb9363714	114724804207875695	74	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	1	Top Appear	7	61e2a39f9ca097941a7903cfb9363714	114724804207875695	75	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	1	Top Appear	8	61e2a39f9ca097941a7903cfb9363714	114724804207875695	67	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	1	Top Appear	9	61e2a39f9ca097941a7903cfb9363714	114724804207875695	68	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	0	61e2a39f9ca097941a7903cfb9363714	114724804207875695	70	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	1	61e2a39f9ca097941a7903cfb9363714	114724804207875695	70	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	2	61e2a39f9ca097941a7903cfb9363714	114724804207875695	70	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	3	61e2a39f9ca097941a7903cfb9363714	114724804207875695	70	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	4	61e2a39f9ca097941a7903cfb9363714	114724804207875695	70	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	5	61e2a39f9ca097941a7903cfb9363714	114724804207875695	70	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	6	61e2a39f9ca097941a7903cfb9363714	114724804207875695	69	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	7	61e2a39f9ca097941a7903cfb9363714	114724804207875695	84	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	8	61e2a39f9ca097941a7903cfb9363714	114724804207875695	83	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	9	61e2a39f9ca097941a7903cfb9363714	114724804207875695	87	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	10	61e2a39f9ca097941a7903cfb9363714	114724804207875695	89	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	11	61e2a39f9ca097941a7903cfb9363714	114724804207875695	82	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	12	61e2a39f9ca097941a7903cfb9363714	114724804207875695	88	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	13	61e2a39f9ca097941a7903cfb9363714	114724804207875695	76	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	14	61e2a39f9ca097941a7903cfb9363714	114724804207875695	73	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	15	61e2a39f9ca097941a7903cfb9363714	114724804207875695	72	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	2	Bottom Disappear	16	61e2a39f9ca097941a7903cfb9363714	114724804207875695	66	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	3	Idle	0	61e2a39f9ca097941a7903cfb9363714	114724804207875695	66	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	0	61e2a39f9ca097941a7903cfb9363714	114724804207875695	68	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	1	61e2a39f9ca097941a7903cfb9363714	114724804207875695	68	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	2	61e2a39f9ca097941a7903cfb9363714	114724804207875695	68	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	3	61e2a39f9ca097941a7903cfb9363714	114724804207875695	68	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	4	61e2a39f9ca097941a7903cfb9363714	114724804207875695	68	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	5	61e2a39f9ca097941a7903cfb9363714	114724804207875695	68	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	6	61e2a39f9ca097941a7903cfb9363714	114724804207875695	68	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	7	61e2a39f9ca097941a7903cfb9363714	114724804207875695	67	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	8	61e2a39f9ca097941a7903cfb9363714	114724804207875695	75	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	9	61e2a39f9ca097941a7903cfb9363714	114724804207875695	74	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	10	61e2a39f9ca097941a7903cfb9363714	114724804207875695	81	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	11	61e2a39f9ca097941a7903cfb9363714	114724804207875695	80	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	12	61e2a39f9ca097941a7903cfb9363714	114724804207875695	79	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	13	61e2a39f9ca097941a7903cfb9363714	114724804207875695	78	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	14	61e2a39f9ca097941a7903cfb9363714	114724804207875695	77	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	15	61e2a39f9ca097941a7903cfb9363714	114724804207875695	86	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	4	Top Disappear	16	61e2a39f9ca097941a7903cfb9363714	114724804207875695	85	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	5	City Top Appear	0	61e2a39f9ca097941a7903cfb9363714	114724804207875695	14	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	5	City Top Appear	1	61e2a39f9ca097941a7903cfb9363714	114724804207875695	0	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	5	City Top Appear	2	61e2a39f9ca097941a7903cfb9363714	114724804207875695	1	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	5	City Top Appear	3	61e2a39f9ca097941a7903cfb9363714	114724804207875695	2	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	5	City Top Appear	4	61e2a39f9ca097941a7903cfb9363714	114724804207875695	3	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	5	City Top Appear	5	61e2a39f9ca097941a7903cfb9363714	114724804207875695	4	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	5	City Top Appear	6	61e2a39f9ca097941a7903cfb9363714	114724804207875695	5	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	6	City Top Disappear	0	61e2a39f9ca097941a7903cfb9363714	114724804207875695	5	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	6	City Top Disappear	1	61e2a39f9ca097941a7903cfb9363714	114724804207875695	5	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	6	City Top Disappear	2	61e2a39f9ca097941a7903cfb9363714	114724804207875695	5	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	6	City Top Disappear	3	61e2a39f9ca097941a7903cfb9363714	114724804207875695	5	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	6	City Top Disappear	4	61e2a39f9ca097941a7903cfb9363714	114724804207875695	4	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	6	City Top Disappear	5	61e2a39f9ca097941a7903cfb9363714	114724804207875695	3	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	6	City Top Disappear	6	61e2a39f9ca097941a7903cfb9363714	114724804207875695	2	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	6	City Top Disappear	7	61e2a39f9ca097941a7903cfb9363714	114724804207875695	1	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	6	City Top Disappear	8	61e2a39f9ca097941a7903cfb9363714	114724804207875695	0	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	6	City Top Disappear	9	61e2a39f9ca097941a7903cfb9363714	114724804207875695	14	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	7	City Bottom Appear	0	61e2a39f9ca097941a7903cfb9363714	114724804207875695	6	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	7	City Bottom Appear	1	61e2a39f9ca097941a7903cfb9363714	114724804207875695	7	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	7	City Bottom Appear	2	61e2a39f9ca097941a7903cfb9363714	114724804207875695	8	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	7	City Bottom Appear	3	61e2a39f9ca097941a7903cfb9363714	114724804207875695	9	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	7	City Bottom Appear	4	61e2a39f9ca097941a7903cfb9363714	114724804207875695	10	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	7	City Bottom Appear	5	61e2a39f9ca097941a7903cfb9363714	114724804207875695	11	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	7	City Bottom Appear	6	61e2a39f9ca097941a7903cfb9363714	114724804207875695	12	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	7	City Bottom Appear	7	61e2a39f9ca097941a7903cfb9363714	114724804207875695	13	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	8	City Bottom Disappear	0	61e2a39f9ca097941a7903cfb9363714	114724804207875695	13	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	8	City Bottom Disappear	1	61e2a39f9ca097941a7903cfb9363714	114724804207875695	13	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	8	City Bottom Disappear	2	61e2a39f9ca097941a7903cfb9363714	114724804207875695	13	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	8	City Bottom Disappear	3	61e2a39f9ca097941a7903cfb9363714	114724804207875695	13	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	8	City Bottom Disappear	4	61e2a39f9ca097941a7903cfb9363714	114724804207875695	12	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	8	City Bottom Disappear	5	61e2a39f9ca097941a7903cfb9363714	114724804207875695	11	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	8	City Bottom Disappear	6	61e2a39f9ca097941a7903cfb9363714	114724804207875695	10	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	8	City Bottom Disappear	7	61e2a39f9ca097941a7903cfb9363714	114724804207875695	9	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	8	City Bottom Disappear	8	61e2a39f9ca097941a7903cfb9363714	114724804207875695	8	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	8	City Bottom Disappear	9	61e2a39f9ca097941a7903cfb9363714	114724804207875695	7	0		0	0
Assets/Animations/UI/Area Titles Anim.prefab	114724804207875695	8	City Bottom Disappear	10	61e2a39f9ca097941a7903cfb9363714	114724804207875695	6	0		0	0
Assets/Animations/UI/Compass Icon Anim.prefab	114724804207875695	0	Idle	0	22ce720d393c1184f822606f6e7b5809	114724804207875695	2	0		0	0
Assets/Animations/UI/Compass Icon Anim.prefab	114724804207875695	1	Walk	0	22ce720d393c1184f822606f6e7b5809	114724804207875695	4	0		0	0
Assets/Animations/UI/Compass Icon Anim.prefab	114724804207875695	1	Walk	1	22ce720d393c1184f822606f6e7b5809	114724804207875695	11	0		0	0
Assets/Animations/UI/Compass Icon Anim.prefab	114724804207875695	1	Walk	2	22ce720d393c1184f822606f6e7b5809	114724804207875695	3	0		0	0
Assets/Animations/UI/Compass Icon Anim.prefab	114724804207875695	1	Walk	3	22ce720d393c1184f822606f6e7b5809	114724804207875695	5	0		0	0
Assets/Animations/UI/Compass Icon Anim.prefab	114724804207875695	1	Walk	4	22ce720d393c1184f822606f6e7b5809	114724804207875695	8	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	0	Box Up	0	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	0	Box Up	1	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	0	Box Up	2	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	0	Box Up	3	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	0	Box Up	4	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	0	Box Up	5	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	1	Box Down	0	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	1	Box Down	1	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	1	Box Down	2	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	1	Box Down	3	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	1	Box Down	4	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	1	Box Down	5	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	1	Box Down	6	a98da0071baaed444bc453321b1b5002	114724804207875695	77	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	0	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	1	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	7	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	2	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	8	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	3	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	9	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	4	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	10	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	5	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	11	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	6	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	11	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	7	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	11	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	8	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	11	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	9	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	11	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	10	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	11	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	11	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	11	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	12	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	11	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	2	Arrow Up	13	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	9	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	3	Arrow Down	0	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	7	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	3	Arrow Down	1	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	6	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	3	Arrow Down	2	a98da0071baaed444bc453321b1b5002	114724804207875695	77	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	4	Stop Up	0	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	13	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	4	Stop Up	1	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	14	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	4	Stop Up	2	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	12	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	4	Stop Up	3	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	15	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	4	Stop Up	4	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	15	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	4	Stop Up	5	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	15	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	4	Stop Up	6	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	15	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	4	Stop Up	7	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	15	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	4	Stop Up	8	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	15	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	4	Stop Up	9	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	15	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	4	Stop Up	10	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	15	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	5	Stop Down	0	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	14	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	5	Stop Down	1	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	13	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	5	Stop Down	2	a98da0071baaed444bc453321b1b5002	114724804207875695	77	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	6	Pointer Up	0	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	17	0		0	0
Assets/Animations/UI/Dialogue Anim.prefab	114724804207875695	6	Pointer Up	1	c259c3fd347124f4d89fef120b7f8ca5	114724804207875695	18	0		0	0
